/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	234	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B	8bits	H	0	4	4	5	5	6	0.527048080408719	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B 8bits H 16bits S 32bits D 64bits Q 128bits FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining : •Aconfigurable-lengthvector ,wherethe EffectiveSVEvectorlength is256bits .	NN NNP NNP NNP VBZ NNP VBZ NNP VBZ NNP VBZ NNP VBZ DT NN : NN , NN VBZ .	B-NP I-NP I-NP I-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP I-NP O B-NP O B-NP B-VP O	tablea1-3sveelementsinaarch64state mnemonic elementsize b	8bit	h
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	234	H	16bits	S	5	6	6	7	7	8	0.39452659663451334	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B 8bits H 16bits S 32bits D 64bits Q 128bits FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining : •Aconfigurable-lengthvector ,wherethe EffectiveSVEvectorlength is256bits .	NN NNP NNP NNP VBZ NNP VBZ NNP VBZ NNP VBZ NNP VBZ DT NN : NN , NN VBZ .	B-NP I-NP I-NP I-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP I-NP O B-NP O B-NP B-VP O	h	16bit	s
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	234	S	32bits	D	7	8	8	9	9	10	0.39452659663451334	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B 8bits H 16bits S 32bits D 64bits Q 128bits FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining : •Aconfigurable-lengthvector ,wherethe EffectiveSVEvectorlength is256bits .	NN NNP NNP NNP VBZ NNP VBZ NNP VBZ NNP VBZ NNP VBZ DT NN : NN , NN VBZ .	B-NP I-NP I-NP I-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP I-NP O B-NP O B-NP B-VP O	s	32bit	d
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	234	D	64bits	Q	9	10	10	11	11	12	0.39452659663451334	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B 8bits H 16bits S 32bits D 64bits Q 128bits FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining : •Aconfigurable-lengthvector ,wherethe EffectiveSVEvectorlength is256bits .	NN NNP NNP NNP VBZ NNP VBZ NNP VBZ NNP VBZ NNP VBZ DT NN : NN , NN VBZ .	B-NP I-NP I-NP I-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP I-NP O B-NP O B-NP B-VP O	d	64bit	q
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	234	Q	128bits	FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining	11	12	12	13	13	15	0.7477012984585706	TableA1-3SVEelementsinAArch64state Mnemonic Elementsize B 8bits H 16bits S 32bits D 64bits Q 128bits FigureA1-5 showsthevectorformatsofanSVEscalablevectorregistercontaining : •Aconfigurable-lengthvector ,wherethe EffectiveSVEvectorlength is256bits .	NN NNP NNP NNP VBZ NNP VBZ NNP VBZ NNP VBZ NNP VBZ DT NN : NN , NN VBZ .	B-NP I-NP I-NP I-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP B-VP B-NP I-NP O B-NP O B-NP B-VP O	q	128bit	figurea1-5 showsthevectorformatsofansvescalablevectorregistercontaining
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	250	FEAT_FP16	is implemented	,the FPCR.FZ16bitcontrolswhetherflushingdenormalizednumberstozeroisenabled forhalf-precisiondata-processinginstructions	1	2	2	4	4	7	0.4432207862810691	When FEAT_FP16 is implemented ,the FPCR.FZ16bitcontrolswhetherflushingdenormalizednumberstozeroisenabled forhalf-precisiondata-processinginstructions .	WRB PRP VBZ VBN DT JJ NNS .	B-ADVP B-NP B-VP I-VP B-NP I-NP I-NP O	feat_fp16	implement	,the fpcr.fz16bitcontrolswhetherflushingdenormalizednumberstozeroisenabled forhalf-precisiondata-processinginstructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	265	different sign or fraction bits	are	distinct NaNs	3	8	8	9	9	11	0.6218881650022395	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	different sign or fraction bits	be	distinct nans
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	265	this	does not mean	software	13	14	14	17	17	18	0.23981486538691396	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	this	mean	software
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	265	software	can use	floating-point comparison instructions	17	18	18	20	20	23	0.10591998436310343	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	software	use	floating-point comparison instructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	266	a NaN	compares as	unordered witheverything	9	11	11	13	13	15	0.18737339849141318	This is because the IEEE 754 standard specifies that a NaN compares as unordered witheverything ,includingitself .	DT VBZ IN DT NN CD NN VBZ IN DT NNP VBZ IN JJ NN PRP .	B-NP B-VP B-SBAR B-NP I-NP I-NP I-NP B-VP B-SBAR B-NP I-NP B-VP B-PP B-NP I-NP B-NP O	a nan	compare as	unordered witheverything
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	278	different sign or fraction bits	are	distinct NaNs	3	8	8	9	9	11	0.6218881650022395	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	different sign or fraction bits	be	distinct nans
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	278	this	does not mean	software	13	14	14	17	17	18	0.23981486538691396	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	this	mean	software
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	278	software	can use	floating-point comparison instructions	17	18	18	20	20	23	0.10591998436310343	Note NaNs with different sign or fraction bits are distinct NaNs , but this does not mean software can use floating-point comparison instructions to distinguish them .	VB NNP IN JJ NN CC NN NNS VBP JJ NNP , CC DT VBZ RB VB NN MD VB JJ NN NNS TO VB PRP .	B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP O O B-NP B-VP I-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP O	software	use	floating-point comparison instructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	279	a NaN	compares as	unordered witheverything	9	11	11	13	13	15	0.18737339849141318	This is because the IEEE 754 standard specifies that a NaN compares as unordered witheverything ,includingitself .	DT VBZ IN DT NN CD NN VBZ IN DT NNP VBZ IN JJ NN PRP .	B-NP B-VP B-SBAR B-NP I-NP I-NP I-NP B-VP B-SBAR B-NP I-NP B-VP B-PP B-NP I-NP B-NP O	a nan	compare as	unordered witheverything
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	317	All Armv8-A systems	support	standard operating systems	1	4	5	6	6	9	0.1182857852737951	Note All Armv8-A systems that support standard operating systems with rich application environments provide hardware support for Advanced SIMD and floating-point instructions .	VB DT JJ NNS WDT VBP JJ NN NNS IN JJ NN NNS VBP NN NN IN NNP NNP CC JJ NNS .	B-VP B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	all armv8-a systems	support	standard operating systems
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	317	rich application environments	provide hardware support for	Advanced SIMD and floating-point instructions	10	13	13	17	17	22	0.7643464956236908	Note All Armv8-A systems that support standard operating systems with rich application environments provide hardware support for Advanced SIMD and floating-point instructions .	VB DT JJ NNS WDT VBP JJ NN NNS IN JJ NN NNS VBP NN NN IN NNP NNP CC JJ NNS .	B-VP B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	rich application environments	provide hardware support for	advanced simd and floating-point instructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	318	All Armv9-A systems	support	standard operating systems	0	3	4	5	5	8	0.34585811763276725	All Armv9-A systems that support standard operating systems with rich application environments also provide hardware support for SVE2 instructions .	DT JJ NNS WDT VBP JJ NN NNS IN JJ NN NNS RB VBP NN NN IN JJ NNS .	B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP O	all armv9-a systems	support	standard operating systems
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	318	rich application environments	also provide hardware support for	SVE2 instructions	9	12	12	17	17	19	0.806351115646707	All Armv9-A systems that support standard operating systems with rich application environments also provide hardware support for SVE2 instructions .	DT JJ NNS WDT VBP JJ NN NNS IN JJ NN NNS RB VBP NN NN IN JJ NNS .	B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP O	rich application environments	provide hardware support for	sve2 instructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	319	It	is	a requirement	0	1	1	2	2	4	0.464308768969765	It is a requirement oftheARMProcedureCallStandardforAArch64 ,see ProcedureCallStandardfortheArm64-bitArchitecture .	PRP VBZ DT NN IN NNP NNP .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP O	it	be	a requirement
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	331	InAArch64state	,the	PSTATE.conditionflagsareupdatedbyfloating-pointcomparisonoperations	0	1	1	2	2	3	0.9218379940131857	InAArch64state ,the PSTATE.conditionflagsareupdatedbyfloating-pointcomparisonoperations .	NNP VBD NNS .	B-NP B-VP B-NP O	inaarch64state	,the	pstate.conditionflagsareupdatedbyfloating-pointcomparisonoperations
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	332	InAArch32state	,the	FPSCR.conditionflagsareupdatedbyfloating-pointcomparisonoperations	0	1	1	2	2	3	0.9218379940131857	InAArch32state ,the FPSCR.conditionflagsareupdatedbyfloating-pointcomparisonoperations .	NNP VBD NNS .	B-NP B-VP B-NP O	inaarch32state	,the	fpscr.conditionflagsareupdatedbyfloating-pointcomparisonoperations
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	423	SME instruction	operates on	floating-point values	12	14	15	17	17	19	0.3658639983013908	Note In AArch64 state , an Advanced SIMD , SVE , or SME instruction that operates on floating-point values can perform multiple floating-point operations .	VB IN DT NN , DT NNP NNP , NNP , CC NNP NN WDT VBZ IN JJ NNS MD VB JJ JJ NNS .	B-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP O O B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP O	sme instruction	operate on	floating-point values
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	423	floating-point values	can perform	multiple floating-point operations	17	19	19	21	21	24	0.35279276911037827	Note In AArch64 state , an Advanced SIMD , SVE , or SME instruction that operates on floating-point values can perform multiple floating-point operations .	VB IN DT NN , DT NNP NNP , NNP , CC NNP NN WDT VBZ IN JJ NNS MD VB JJ JJ NNS .	B-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP O O B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP O	floating-point values	perform	multiple floating-point operations
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	424	this section	describes the handling of	a floating-point exception	2	4	4	8	8	11	0.5438307228131809	Therefore , this section describes the handling of a floating-point exception on an operation ,ratherthanonan instruction .	RB , DT NN VBZ DT NN IN DT JJ NN IN DT NN NN NN .	B-ADVP O B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	this section	describe handling of	a floating-point exception
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	435	ForBFloat16denormalizedinputs andFP8denormalizedinputs	,see	SummaryofBFloat16instructionbehaviors	0	2	2	3	3	4	0.8497196197898547	ForBFloat16denormalizedinputs andFP8denormalizedinputs ,see SummaryofBFloat16instructionbehaviors andSummaryofFP8instruction behaviorsrespectively .	NNS NNS VBP NNP IN RB .	B-NP I-NP B-VP B-NP B-PP B-NP O	forbfloat16denormalizedinputs andfp8denormalizedinputs	,see	summaryofbfloat16instructionbehaviors
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	447	instructions	,see	SummaryofFP8instructionbehaviors	6	7	8	9	9	10	0.6119190279328341	IfanuntrappedOverflowexceptionisgenerated ,theresultisdeterminedbytheselectedroundingbehaviorandthesign oftheresultbeforeroundingasfollows : •RoundtoNearestcarriesalloverflowstoinfinitywiththesignoftheresultbeforerounding ,exceptforFP8 instructions ,forwhich ,see SummaryofFP8instructionbehaviors .	JJ NN NNS : VBG IN NNS WDT VBP NNS .	B-NP I-NP I-NP O B-VP B-PP B-NP B-NP B-VP B-NP O	instructions	,see	summaryoffp8instructionbehaviors
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	490	correctservice	is	definedusingthefollowingterms	3	4	4	5	5	6	0.7357325402372096	RKRTSC ForthepurposeofdescribingtheRASExtensionandRASSystemArchitecture ,deviationfrom correctservice is definedusingthefollowingterms : •Afailureistheeventofdeviationfromcorrectservice .	NNP NNP IN NN VBZ NNS : NN .	B-NP I-NP B-PP B-NP B-VP B-NP O B-NP O	correctservice	be	definedusingthefollowingterms
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	512	,theconsumerlogicallyreadsthecurrentvalueofthelocation ,modifiesthevalue	then writes	the modified value	2	4	5	7	7	10	0.5638087501351219	To implementapartialwrite ,theconsumerlogicallyreadsthecurrentvalueofthelocation ,modifiesthevalue ,and then writes the modified value back .	TO VB NN NN CC RB VBZ DT VBN NN RB .	B-VP I-VP B-NP I-NP O B-ADVP B-VP B-NP I-NP I-NP B-ADVP O	,theconsumerlogicallyreadsthecurrentvalueofthelocation ,modifiesthevalue	write	the modified value
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	513	These	are internal transactions in	the consumer	0	1	1	5	5	7	0.30298105899648503	These are internal transactions in the consumer that silently propagate the error .	DT VBP JJ NNS IN DT NN WDT RB VBP DT NN .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP B-NP B-ADVP B-VP B-NP I-NP O	these	be transaction in	the consumer
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	513	the consumer	silently propagate	the error	5	7	8	10	10	12	0.2293433567350269	These are internal transactions in the consumer that silently propagate the error .	DT VBP JJ NNS IN DT NN WDT RB VBP DT NN .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP B-NP B-ADVP B-VP B-NP I-NP O	the consumer	propagate	the error
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	514	IQXRLB Errorsmightbe	propagated	bycomponentsinasystemuntiloneofthefollowingoccurs	0	2	2	3	3	4	0.8743659674451421	IQXRLB Errorsmightbe propagated bycomponentsinasystemuntiloneofthefollowingoccurs : •Theyaremaskedanddonotaffecttheoutcomeofthesystem .	NNP NNP VBD NNS : NN .	B-NP I-NP B-VP B-NP O B-NP O	iqxrlb errorsmightbe	propagate	bycomponentsinasystemuntiloneofthefollowingoccurs
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	643	Formoreinformation	,see	AttributefieldsinVMSAv8-32Long-descriptortranslationtableformatdescriptors FEAT_AA32I8MM,AArch32Int8matrixmultiplicationinstructions FEAT_AA32I8MMintroducesintegermatrixmultiply-accumulateinstructionsanddotproductinstructions	0	1	1	2	2	5	0.8903217830902835	Formoreinformation ,see AttributefieldsinVMSAv8-32Long-descriptortranslationtableformatdescriptors FEAT_AA32I8MM,AArch32Int8matrixmultiplicationinstructions FEAT_AA32I8MMintroducesintegermatrixmultiply-accumulateinstructionsanddotproductinstructions .	NN VBP NNS NNS NNS .	B-NP B-VP B-NP I-NP I-NP O	formoreinformation	,see	attributefieldsinvmsav8-32long-descriptortranslationtableformatdescriptors feat_aa32i8mm,aarch32int8matrixmultiplicationinstructions feat_aa32i8mmintroducesintegermatrixmultiply-accumulateinstructionsanddotproductinstructions
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	920	the ST64BV0 instruction	is defined by	the peripheral	9	12	12	15	15	17	0.2769955199063866	Note The meaning of any status being returned by the ST64BV0 instruction is defined by the peripheral providing the response .	VB DT NN IN DT NN VBG VBN IN DT NN NN VBZ VBN IN DT NN VBG DT NN .	B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP B-VP B-NP I-NP O	the st64bv0 instruction	define by	the peripheral
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	925	the ST64BVinstruction	is defined by	the peripheral	9	11	11	14	14	16	0.2769955199063866	Note The meaning of any status being returned by the ST64BVinstruction is defined by the peripheral providing the response .	VB DT NN IN DT NN VBG VBN IN DT NN VBZ VBN IN DT NN VBG DT NN .	B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-VP B-NP I-NP O	the st64bvinstruction	define by	the peripheral
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	1334	SME2 ZA-targeting	dot	product	2	4	7	8	8	9	0.6823534437018366	FEAT_SME_F8F32 , SME2 ZA-targeting FP8 multiply-accumulate , dot product , and outer product to single - precisioninstructions FEAT_SME_F8F32introducestheSMEZA-targetingFP8tosingle-precisionmultiply-accumulate ,dotproduct ,and outerproductinstructions .	NNP , NNP NNP IN JJ , VBP NN , CC JJ NN TO VB : NNS JJ NN CC NNS .	B-NP O B-NP I-NP B-PP B-ADJP O B-VP B-NP O O B-NP I-NP B-VP I-VP O B-NP B-NP I-NP I-NP I-NP O	sme2 za-targeting	dot	product
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	1505	PSTATE.SMischangedbyanymethodfrom0to1 ,anentrytoStreamingSVEmodeis	performed	,andallimplementedbitsofStreamingSVEregisterstatearesettozero	2	4	4	5	5	6	0.804391719647554	RRSWFQ WhentheEffectivevalueof PSTATE.SMischangedbyanymethodfrom0to1 ,anentrytoStreamingSVEmodeis performed ,andallimplementedbitsofStreamingSVEregisterstatearesettozero .	NN IN NNP NNP VBD NNP .	B-NP B-PP B-NP I-NP B-VP B-NP O	pstate.smischangedbyanymethodfrom0to1 ,anentrytostreamingsvemodeis	perform	,andallimplementedbitsofstreamingsveregisterstatearesettozero
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	1506	PSTATE.SMischangedbyanymethodfrom1to0 ,anexitfromStreamingSVEmodeis	performed	,andinthenewly-enteredmode ,allimplementedbitsoftheSVEscalablevectorregisters	2	4	4	5	5	7	0.3011624079173598	RKFRQZ WhentheEffectivevalueof PSTATE.SMischangedbyanymethodfrom1to0 ,anexitfromStreamingSVEmodeis performed ,andinthenewly-enteredmode ,allimplementedbitsoftheSVEscalablevectorregisters ,SVEpredicate registers ,andFFR ,aresettozero .	NN IN NNP NNP VBD NN NNS VBP NNS IN NN .	B-NP B-PP B-NP I-NP B-VP B-NP I-NP B-VP B-NP B-PP B-NP O	pstate.smischangedbyanymethodfrom1to0 ,anexitfromstreamingsvemodeis	perform	,andinthenewly-enteredmode ,allimplementedbitsofthesvescalablevectorregisters
/Users/linshangjin/NKU_CS_courses/计算机组成原理/第二次大作业/output.txt	1545	Forexample	,where	Nisintherange0toSVL B-1inclusive	0	1	1	2	2	4	0.9258868121427045	Forexample ,where Nisintherange0toSVL B-1inclusive : •ZA0H.B.	NNP VBD NNP JJ : .	B-NP B-VP B-NP I-NP O O	forexample	,where	nisintherange0tosvl b-1inclusive
